context,response,label,explanation
"A: 요즘 어떤 책 읽고 계세요?
B: 저는 사실 요즘 오디오북에 빠져 있어요.
A: 오디오북이요? 특별히 어떤 장르를 선호하시나요?
B: 최근에는 SF 장르의 책을 주로 듣고 있어요. 지식을 넓히는 데 도움이 되더라고요.","A: 와, SF 책 듣고 있으니까 우리가 다음에 외계인 만나도 대처할 수 있겠군요.",Sarcasm,"상대방이 SF 장르의 책을 들으며 지식을 넓힌다고 말했을 때, 그것이 실제로 그럴지에 대한 의심을 표현하며 상황을 비꼬아 말한다."
"B: 어제 백신 맞고 오늘 필라테스 갔다 왔어?
A: 응, 그래서 너무 힘들었어.
B: 그럼 왜 갔어? 백신 맞고 몸이 힘들면 쉬는 게 좋지 않아?
A: 나도 그럴까 했는데, 굳이 가보고 싶었어.",B: 정말 건강에 열정적이구나.,Sarcasm,"B가 백신을 맞고 몸이 힘들었음에도 불구하고 필라테스를 하러 간 상황을 실제로는 부정적인 상황인데, 이를 긍정적인 방향으로 비꼬아 말한다."
"B: 보성에 가본 적이 있으신가요?
A: 아니요, 그러나 제가 여행하고 싶어 하는 곳 중 하나입니다.
B: 보성은 참 아름다운 곳이에요. 특히 녹차밭이 너무나 매력적입니다.
A: 그런 것 같아요. 다음에는 보성을 방문해야겠어요. 
B: 그리고 다른 여행 지도 계획하고 계시나요?
A: 아직은 정하지 않았습니다. 아마 보성을 가보고 난 후에 결정할 것 같아요.",B: 그럼 여행지 선택의 재능이 있어 보이시네요.,Sarcasm,"상대방이 다른 여행지를 아직 정하지 않았다는 말에, 그것을 다른 여행지를 선택할 수 있는 능력이 없다는 의미로 비꼬아 말한다."
"B: 백신 2차 맞으러 가셨나요?
A: 아니요, 아직입니다. 사실 2차 백신이 좀 걱정되네요.
B: 왜 그러시죠? 특별한 이유가 있나요?
A: 그냥 저는 백신 부작용에 대한 뉴스를 너무 많이 들어서요. 그리고 친구도 2차 백신 후에 꽤 힘들어했더라고요.","B: 아, 그렇군요. 뉴스와 친구의 경험이 전문 의사보다 더 신뢰할 만하니까요.",Sarcasm,A가 부작용 때문에 두려워하는 B의 상황을 이해하면서도 뉴스와 친구의 경험을 전적으로 신뢰하는 것을 약간 비꼬아 말한다.
"A: 어제 TV에서 흥미로운 영화를 보셨나요?
B: 네, 실제로 직관하러 가보려 했지만 코로나 때문에 못 갔어요.
A: 아, 그래요? 그럼 스포츠를 좋아하시나요?
B: 네, 특히 야구를 좋아해요.",A: 그럼 이제 매일 밤 TV 앞에서 야구를 즐기실 수 있겠네요.,Non-Sarcasm,"이 대화는 영화와 스포츠에 대한 직접적인 질문과 대답으로 구성되어 있으며, 각자의 취향과 경험에 대해 솔직하게 이야기하고 있기 때문에 non-sarcasm이다. 따라서 비꼬거나 풍자하지 않고 진지한 의도로 소통하고 있다."
"B: 최근에 TV 프로그램 중에 무엇을 좋아하시나요?
A: 저는 대탈출이랑 먹방 프로그램을 주로 보는 편이에요.
B: 대탈출은 어떤 점이 재미있으신가요?
A: 미로 같은 곳에서 탈출하는 과정이 신선하고 스릴 넘치게 느껴져서 좋아합니다.
B: 그럼 먹방 프로그램은 어떤 점이 좋으신가요?
A: 음식을 맛있게 먹는 모습을 보면 저도 같이 먹고 싶어지더라고요.","B: 대탈출의 스릴을 직접 체험하고, 먹방처럼 맛있게 음식을 먹는 건 어떠세요?",Non-Sarcasm,"대화에서 두 사람은 서로의 취향에 대해 진지하게 의견을 교환하고 있으며, 유머나 비꼬는 표현 없이 진솔한 대화를 나누고 있다. A의 설명에 B가 진지하게 반응하며 제안을 하고 있어 비꼬임이 없다."
"B: 요즘 모기가 많아진 것 같습니다. 어떻게 대처하고 계시나요?
A: 네, 집에 모기가 너무 많아서 이제는 모기약이나 모기장을 사용하려고 생각 중입니다.
B: 저도 그런 상황이었는데, 제가 사용하는 모기약은 별로 효과가 없더군요. 
A: 그래서 저는 이제 더 비싼 약을 사려고 합니다. 뭐든지 효과만 있으면 돈이 아깝지 않아요.",B: 그렇게 돈을 쓰면 모기들이 고마워하겠네요.,Sarcasm,"B가 모기약에 대해 비싼 약을 사면 효과가 있을 것이라는 믿음을 가지고 있는 것에 대해, 실제로는 비싼 약이라도 효과가 없을 수 있다는 것을 비꼬아 말한다."
"A: 요즘 뭐 읽어?
B: 난 막 읽는 스타일이라, 하루에 한 권씩 읽고 있어.
A: 오, 그렇게 많이 읽는데, 가장 재밌었던 책은 뭐야?
B: 그건 모르겠다. 너무 많이 읽어서 한 권을 선택하기 어려워.","A: 아하, 그래서 한 권도 제대로 기억나지 않겠다.",Sarcasm,"B가 많은 책을 읽었지만 하나를 선택하기 어려워하는 상황에 대해, 사실상 많은 책을 훑어보기만 하고 제대로 이해하지 못하고 있다는 것을 비꼬아 말한다."
"B: 결혼식은 잘 치러졌어?
A: 그럭저럭 잘 치러졌어. 첫 백일이랑 동시에 신혼여행 다녀올 계획이야.
B: 와, 둘이서 어디로 가는 거야?
A: 제주도로 가려고 해.
B: 와, 그건 좋겠다. 제주도에서 뭐 할 계획이야?
A: 아직 계획을 안 세웠어. 그냥 갈 생각이야.",B: 그럼 정말 무계획 여행의 진수를 느낄 수 있겠네!,Sarcasm,"신혼여행을 계획 없이 가겠다는 상대방의 말에 실제로는 부정적인 상황인데, 이를 긍정적인 방향으로 비꼬아 말한다."
"A: 이 피자랑 햄버거 다 네가 시켜놓고는 못 먹을 것 같아?
B: 아니야, 먹을 수 있을 것 같아. 그런데 왜?
A: 아무래도 좀 많이 시켜놓은 것 같아서.
B: 괜찮아. 배가 많이 고픈데.","A: 헉, 먹다가 배 터지지 않으면 다행이겠네.",Sarcasm,"B가 너무 많은 양의 음식을 주문했지만, 이를 모두 먹겠다고 주장하고 있음. 이를 긍정적으로 비꼬아 말함."
"A: 여기 도수가 낮은 발효주가 있습니다. 어떠신가요?
B: 저는 도수가 낮은 발효주보다는 좀 더 특별한 맛이 나는 음료를 선호하는 편입니다.
A: 그럼 어떤 종류의 음료를 선호하시나요?
B: 저는 써머스비, 초코 맥주, 매그너스 같은 맥주 종류나, 직접 발효시킨 소주나 안동소주, 대장부 같은 소주를 좋아합니다.",A: 그런 다양한 맛을 한 병에 모두 담은 음료를 찾기는 어려울 것 같네요.,Sarcasm,"상대방이 선호하는 음료의 종류가 다양하고 특이해서, 그런 맛을 모두 만족시키는 음료는 없을 것이라고 비꼬아 말한다."
"B: 요즘 가족들과 어떻게 지내고 계세요?
A: 둘째들이 성격이 좋아서 최근에는 싸우지 않고 지내고 있습니다. 
B: 아 그렇군요. 남동생이랑 언니도 잘 지내고 있나요?
A: 네, 둘 다 지친 상태지만 서로 잘 돌봐주고 있습니다.",B: 그럼 여유가 참 많으신 거네요.,Sarcasm,상대방이 지친 상태인데도 불구하고 잘 돌봐주고 있다는 말에 실제로는 힘들 것을 긍정적으로 비꼬아 말한다.
"A: 너는 옷이나 가방을 어디서 주로 사?
B: 저는 인터넷 쇼핑을 선호해요.
A: 그래? 왜지? 나는 오프라인에서 물건을 직접 봐야 마음이 편하던데.",B: 저는 인터넷 쇼핑이 더 편하더라고요. 그래서 이번에 가방도 인터넷에서 사려고요.,Non-Sarcasm,이 대화는 A와 B가 각자의 쇼핑 선호를 진지하게 이야기하며 서로의 의견을 존중하고 있어 비꼬거나 풍자하는 요소가 없다. B는 자신의 경험을 바탕으로 구체적인 이유를 설명하고 있으므로 진정한 의사소통으로 여겨진다.
"A: 오늘 뭐 하세요?
B: 아무 생각 없이 영상을 보고 있습니다.
A: 그런데 저는 영상을 볼 때 광고가 끼어들면 정말 짜증 나더라고요.",B: 저도 그렇습니다. 특히 중간에 끼어들면 정말 광고를 보는 게 너무 싫어집니다.,Non-Sarcasm,이 대화는 상대방의 감정과 경험에 대해 공감하는 내용이므로 진지하고 직접적인 의사소통이다. 두 사람 모두 광고에 대한 불만을 공유하며 솔직한 의견을 나누었다.
"A: 최근에 좋은 드라마가 있나요?
B: '경이로운 소문'이란 드라마가 요즘 인기가 많다고 들었습니다.
A: 아, 저도 그 드라마를 봤는데 정말 재미있더군요. 그래서 이번 주말에 한 번에 다 보려고 계획 중입니다.",B: 한 번에 모든 에피소드를 보신다고요? 아무래도 시간이 좀 걸릴 것 같은데 괜찮으실까요?,Non-Sarcasm,"이 대화는 상대방이 드라마에 대한 진지한 의견을 나누고 있으며, B가 A의 계획에 대해 걱정하는 모습을 보여준다. 이는 비꼬기나 풍자가 아닌 실제로 서로의 생각을 나누는 모습이다."
"A: 제가 지난주에 판매한 물건이, 어떤 사람이 10만 원에 산 거 알아요?
B: 그런 일이 있었군요. 그래서 어떻게 되었나요?
A: 그 사람이 내일은 5만 원에 팔려고 하더라고.
B: 그런가요? 왜 그런 생각을 하셨을까요?
A: 아마도 물건이 마음에 안 들어서 가격을 낮추려는 거 같아.","B: 정말로, 그런 사람은 비즈니스 천재군요.",Sarcasm,"물건이 마음에 들지 않아 가격을 낮추려는 상대방의 행동을 말하며, 그를 칭찬하는 것처럼 비꼬아 말한다."
"A: 어제 그 드라마 봤어?
B: 네, 저번 회보다는 좋았지만 여전히 별로였어요.
A: 주인공 배역이 맘에 안 들어?","B: 네, 연기도 그렇고 이야기 전개도 그렇고 별로예요.",Non-Sarcasm,"이 대화는 B가 드라마에 대한 자신의 솔직한 의견을 표현하고 있으며, 상대방의 질문에 직접적으로 답하고 있다. 비꼬는 표현이 없고, 진지한 의견 교환이 이루어졌다."
"A: 오늘 점심은 무엇을 드셨나요?
B: 아니야, 나 오늘 점심 굶었어.
A: 왜요? 식사를 거르면 건강에 좋지 않아요.
B: 다이어트 중이라서.","A: 그렇군요. 저는 역시 밥은 제때 먹어야 해서 아침, 점심, 저녁 다 챙겨 먹었어요.",Non-Sarcasm,"이 대화는 서로의 상황에 대해 진지하게 이야기하고 있으며, 특히 건강에 대한 우려를 나누기 때문에 비꼬는 것이 아니라 진정한 소통이라고 했다. B가 다이어트 이유를 설명하자 A는 그에 대한 자신의 생각을 직접적으로 전달했기 때문에 진지한 의사소통으로 볼 수 있다."
"A: 요즘 날씨가 여전히 덥지 않나요?
B: 네, 그렇지만 저녁이 되면 왠지 모르게 추워져서 창문을 닫고 잘 것 같아요.
A: 그렇군요, 아직은 계절의 변화를 느낄 수 없는 거군요.
B: 네, 정말로 그렇습니다. 낮에는 더운데 저녁이 되면 추워져서 많이 당황스럽습니다.",A: 아무래도 자연의 에어컨이 잘 작동하는 것 같군요.,Non-Sarcasm,이 대화는 상대방의 의견에 대해 진지하게 공감하며 날씨에 대한 정보를 주고받고 있어 비꼼이나 풍자가 없다. A는 B의 경험을 이해하고 자연현상을 진지하게 언급했다.
"A: 오븐과 와플기를 샀다고 들었습니다. 어떤 점이 가장 마음에 드시나요?
B: 그러니까요. 요리하기 정말 편리해졌어요. 뭐든지 만들 수 있으니까요.
A: 그럼 어떤 것들을 주로 만드시나요?
B: 아침에는 와플을 만들고, 점심에는 오븐으로 피자를 만들어 먹어요.
A: 정말 다양하게 활용하시네요. 다음에는 뭐를 만드실 계획이세요?
B: 오븐을 이용해서 스테이크를 한 번 도전해 볼 생각입니다.","A: 와우, 오븐으로 스테이크를 만든다니, 진짜 신세계네요.",Non-Sarcasm,"이 대화는 상대방의 요리 경험에 대해 진지하게 질문하고 답하는 형식이기 때문에 비꼬는 기색이 전혀 없다. 또한, 상대방의 계획에 대해 긍정적인 반응을 보이며 진심으로 관심을 가지는 모습이 드러난다."
"B: 돈가스와 치킨 중에 어떤 것을 더 선호하십니까?
A: 사실 저는 둘 다 좋아합니다.
B: 그렇군요, 하지만 둘 중에 선택해야 한다면 어떤 것을 선택하시겠습니까?
A: 아마도... 치킨일 것 같습니다.","B: 아, 정말 예상치 못한 선택이네요. 제가 아는 대부분의 사람들은 돈가스를 선택하던데요.",Non-Sarcasm,"이 대화는 상대방의 질문에 대해 진지하게 자신의 선호도를 설명하고 있으며, 선택에 대해 솔직하게 답변하고 있다. 또한, 상대방이 놀라움을 표현하는 부분도 유머가 아니라 사실적인 반응으로 보인다."
"B: 북엇국이랑 칼국수를 좋아하시나요?
A: 응, 난 그럭저럭. 너는?
B: 저는 정말 좋아합니다. 그래서 저녁에 해먹을까 생각 중이에요.
A: 집에서 해먹을 수 있어? 나는 안되던데.","B: 아주 어렵네요, 물을 끓이는 것처럼 말이죠.",Sarcasm,"상대방이 북엇국과 칼국수를 집에서 만들 수 없다고 했을 때, 이를 간단한 것처럼 비꼬아 말한다."
정치적 실망을 겪은 상황,이번 선거 결과는 많은 사람들에게 실망감을 안겼습니다.,Non-Sarcasm,"이 문장은 정치적 실망을 사실적으로 표현하고 있으며, 감정이나 의견을 진지하게 전달하고 있습니다."
은행에서 고객이 다른 사람의 눈에 띄지 않도록 조용하고 신속하게 은행 업무를 마치고 싶어하는 상황,"아, 은행은 원래 모든 고객이 스파이처럼 행동하는 것을 좋아하죠. 마치 미션 임파서블 촬영장인 줄 알겠어요!",Sarcasm,고객의 조용한 요구를 과장하여 은행이 스파이 활동을 선호한다는 비유로 반응하여 진지한 상황을 비꼬고 있다.
"경제 상황이 좋을 때는 개인의 능력으로 돌리고, 경제가 나빠지면 정부의 책임으로 돌리는 상황",경제가 좋을 때는 개인의 노력과 성과를 인정하는 것이 중요합니다.,Non-Sarcasm,이 문장은 개인의 노력에 대한 긍정적인 평가를 담고 있어 비풍자적입니다.
영화나 영상 작품이 시각적으로는 좋지만 과학적 사실이나 고증이 부족한 상황,"이 영화는 시각적으로 매우 아름답지만, 과학적 사실에 대한 고려가 부족한 것 같아요.",Non-Sarcasm,이 문장은 영화의 시각적 아름다움을 인정하면서도 과학적 고증 부족을 진지하게 지적하고 있어 비풍자적입니다.
문제가 있는 제품을 구매하여 설치했으나 제대로 작동하지 않고 쉽게 떨어지는 상황,"이 정도면 '떨어져 나가는' 기능이 추가된 혁신적인 제품이라고 봐야겠네요. 문을 열고 닫을 때마다 서프라이즈 이벤트가 기다리고 있다니, 생활의 재미를 더해주는군요!",Sarcasm,제품의 결함을 긍정적으로 과장하여 비꼬는 표현이 사용되었기 때문에.
